PNR,baggage_id,first_name,last_name,org_airport,dest_airport,flt_code,flt_seq_num,dep_date
BQGM0S,8022880812,Gregory,Rodriguez,OKC,GPT,UA0086,2,2/21/23
WVPJ62,4947899998,Cynthia,Morris,DTW,CMH,UA0772,1,2/22/23
WVPJ62,4947899998,Cynthia,Morris,CMH,CAE,UA0895,2,2/21/23
5M4WCT,9516058727,Samantha,Acevedo,MEM,ELP,UA0834,1,2/24/23
5M4WCT,9516058727,Samantha,Acevedo,ELP,DTW,UA0393,2,2/21/23
A9FRRU,8279976807,Jennifer,Howell,OAK,AUS,UA0623,1,2/22/23
A9FRRU,8279976807,Jennifer,Howell,AUS,STL,UA0068,2,2/21/23
H9SZK5,1698472781,Larry,Jordan,OKC,MYR,UA0373,1,2/23/23
H9SZK5,1698472781,Larry,Jordan,MYR,PSP,UA0754,2,2/21/23
LF2W4T,7846054565,Tabitha,Walker,YUM,MCI,UA0889,1,2/22/23
LF2W4T,7846054565,Tabitha,Walker,MCI,AVL,UA0184,2,2/21/23
GD7PC2,9544335704,Regina,Boyd,DSM,SDF,UA0312,1,2/21/23
GD7PC2,9544335704,Regina,Boyd,SDF,IAD,UA0155,2,2/21/23
01OFQ1,4864172151,Thomas,Smith,PHL,DTW,UA0971,1,2/23/23
01OFQ1,4864172151,Thomas,Smith,DTW,ORF,UA0953,2,2/21/23
PQUI1J,9615767,Kathleen,Young,OAK,AGS,UA0208,1,2/22/23
PQUI1J,9615767,Kathleen,Young,AGS,GSP,UA0504,2,2/21/23
SXKDXP,2140443019,Jennifer,Taylor,DTW,AUS,UA0897,1,2/21/23
SXKDXP,2140443019,Jennifer,Taylor,AUS,BNA,UA0926,2,2/21/23
86BIZA,6077176178,Seth,Burnett,HNL,PDX,UA0172,1,2/21/23
86BIZA,6077176178,Seth,Burnett,PDX,SAV,UA0769,2,2/21/23
OZ61YQ,9674436879,Kenneth,Jones,PDX,RDU,UA0636,1,2/24/23
OZ61YQ,9674436879,Kenneth,Jones,RDU,MSY,UA0087,2,2/21/23
YF80Z0,9252627359,Dawn,Adams,AUS,BUF,UA0331,1,2/22/23
YF80Z0,9252627359,Dawn,Adams,BUF,TPA,UA0189,2,2/21/23
UM866X,25787419,Alejandro,Ray,DEN,ORD,UA0096,1,2/22/23
UM866X,25787419,Alejandro,Ray,ORD,CLT,UA0048,2,2/21/23
B8BJD3,3805085513,Heather,Jones,DTW,MCI,UA0100,1,2/22/23
B8BJD3,3805085513,Heather,Jones,MCI,BNA,UA0727,2,2/21/23
96OCCL,3004513358,Hannah,Hampton,GRR,HNL,UA0302,1,2/24/23
96OCCL,3004513358,Hannah,Hampton,HNL,ORF,UA0476,2,2/21/23
CN1Z1I,5898443147,Shane,Woods,MEM,BLI,UA0547,1,2/22/23
CN1Z1I,5898443147,Shane,Woods,BLI,BMI,UA0501,2,2/21/23
IXO66N,7632302227,Michael,Ryan,SMF,GRB,UA0215,1,2/24/23
IXO66N,7632302227,Michael,Ryan,GRB,MCO,UA0190,2,2/21/23
NP0BI8,3661481938,Zachary,Pham,ATL,MDT,UA0201,1,2/24/23
NP0BI8,3661481938,Zachary,Pham,MDT,ALB,UA0755,2,2/21/23
2R0S0A,6576294083,Susan,Cole,ATL,SFO,UA0647,1,2/22/23
2R0S0A,6576294083,Susan,Cole,SFO,ORD,UA0300,2,2/21/23
J0XD0E,6384400180,David,Davis,PBI,DFW,UA0061,1,2/22/23
J0XD0E,6384400180,David,Davis,DFW,GRB,UA0302,2,2/21/23
UMURTL,6850837196,Sherry,Hanson,PBI,FWA,UA0959,1,2/23/23
UMURTL,6850837196,Sherry,Hanson,FWA,BTV,UA0500,2,2/21/23
3UBZL3,3121615045,Matthew,Wang,RNO,MLI,UA0741,1,2/22/23
3UBZL3,3121615045,Matthew,Wang,MLI,CWA,UA0011,2,2/21/23
FI8QRU,3201199963,Wendy,Stevens,FAR,FNT,UA0139,1,2/21/23
FI8QRU,3201199963,Wendy,Stevens,FNT,GSP,UA0232,2,2/21/23
20695M,1997136097,Michael,Stephens,ONT,FWA,UA0266,1,2/21/23
20695M,1997136097,Michael,Stephens,FWA,LGA,UA0146,2,2/21/23
Q5ELJW,5051740749,David,Berger,ECP,BMI,UA0103,1,2/24/23
Q5ELJW,5051740749,David,Berger,BMI,DAL,UA0161,2,2/21/23
KXG0IE,4046647232,Nicole,Gray,AGS,OMA,UA0412,1,2/23/23
KXG0IE,4046647232,Nicole,Gray,OMA,FAR,UA0575,2,2/21/23
RXME2L,2850734732,Barbara,Beasley,MLI,ILM,UA0793,1,2/24/23
RXME2L,2850734732,Barbara,Beasley,ILM,HRL,UA0391,2,2/21/23
7G7I2C,7895805314,Timothy,Gay,SAN,STL,UA0072,1,2/21/23
7G7I2C,7895805314,Timothy,Gay,STL,DTW,UA0052,2,2/21/23
7E0BTR,9917611750,Thomas,Lewis,AUS,TUL,UA0742,1,2/21/23
7E0BTR,9917611750,Thomas,Lewis,TUL,BOS,UA0630,2,2/21/23
2XY4YY,7383506316,Jennifer,Henson,DSM,EVV,UA0380,1,2/22/23
2XY4YY,7383506316,Jennifer,Henson,EVV,SAN,UA0468,2,2/21/23
7BI6BL,6179997502,Meagan,Johnson,BWI,BLI,UA0597,1,2/25/23
7BI6BL,6179997502,Meagan,Johnson,BLI,SLC,UA0177,2,2/21/23
UNCGGS,2471727733,Joshua,Hall,ICT,SEA,UA0671,1,2/21/23
UNCGGS,2471727733,Joshua,Hall,SEA,RDU,UA0881,2,2/21/23
MFUWSG,7307133252,Robert,Martin,SNA,MSY,UA0864,1,2/24/23
MFUWSG,7307133252,Robert,Martin,MSY,RIC,UA0631,2,2/21/23
45JPRD,3311098062,Charles,Hernandez,CAE,ORD,UA0286,1,2/24/23
45JPRD,3311098062,Charles,Hernandez,ORD,MFE,UA0558,2,2/21/23
M9DK5W,6189800225,Jeffrey,Moreno,MIA,RSW,UA0471,1,2/24/23
M9DK5W,6189800225,Jeffrey,Moreno,RSW,JFK,UA0443,2,2/21/23
7186KB,8555496289,Hector,Owen,SAN,AVL,UA0527,1,2/23/23
7186KB,8555496289,Hector,Owen,AVL,LGB,UA0018,2,2/21/23
0MC7QS,9652195262,Michael,Garcia,FWA,LGA,UA0531,1,2/25/23
0MC7QS,9652195262,Michael,Garcia,LGA,BZN,UA0396,2,2/21/23
1ZYY4F,1334314286,Kathleen,Tucker,BHM,JAC,UA0564,1,2/22/23
1ZYY4F,1334314286,Kathleen,Tucker,JAC,PHX,UA0540,2,2/21/23
S7GF9F,9684550658,Ryan,Graham,ALB,ROC,UA0609,1,2/25/23
S7GF9F,9684550658,Ryan,Graham,ROC,LAX,UA0847,2,2/21/23
YBUS9R,5929590512,Charles,Adkins,SNA,IND,UA0894,1,2/22/23
YBUS9R,5929590512,Charles,Adkins,IND,SMF,UA0828,2,2/21/23
ATIA3Y,3641709164,Martin,Peck,LAS,SAN,UA0791,1,2/24/23
ATIA3Y,3641709164,Martin,Peck,SAN,LGB,UA0243,2,2/21/23
815G0T,3720412617,Tiffany,Coleman,MSY,RSW,UA0368,1,2/21/23
815G0T,3720412617,Tiffany,Coleman,RSW,ORD,UA0643,2,2/21/23
2YLJ38,3473387953,Shannon,Cox,ELP,LAX,UA0172,1,2/24/23
2YLJ38,3473387953,Shannon,Cox,LAX,BUF,UA0316,2,2/21/23
JKR42O,4437800307,Stephen,Smith,MDT,DFW,UA0708,1,2/24/23
JKR42O,4437800307,Stephen,Smith,DFW,PIT,UA0381,2,2/21/23
G8GKT4,6131853,Rebecca,Anderson,AVL,MDT,UA0015,1,2/23/23
G8GKT4,6131853,Rebecca,Anderson,MDT,SJC,UA0101,2,2/21/23
AV85WT,4367940362,Katherine,Anderson,MSP,AGS,UA0814,1,2/24/23
AV85WT,4367940362,Katherine,Anderson,AGS,CLE,UA0972,2,2/21/23
U85Z0E,4741808558,Allison,Rocha,FAR,AVL,UA0658,1,2/24/23
U85Z0E,4741808558,Allison,Rocha,AVL,BMI,UA0541,2,2/21/23
4AL5U4,7627370922,Clifford,Wilson,ACT,BOS,UA0320,1,2/24/23
4AL5U4,7627370922,Clifford,Wilson,BOS,TLH,UA0537,2,2/21/23
ROXA1I,5578017854,Shirley,Ruiz,BHM,CLT,UA0188,1,2/21/23
ROXA1I,5578017854,Shirley,Ruiz,CLT,PHX,UA0200,2,2/21/23
OC2DRZ,3053140624,Timothy,Wallace,ICT,MYR,UA0096,1,2/21/23
OC2DRZ,3053140624,Timothy,Wallace,MYR,SFO,UA0882,2,2/21/23
GWP2TR,1140708365,Jody,Mcbride,MKE,GRR,UA0948,1,2/22/23
GWP2TR,1140708365,Jody,Mcbride,GRR,BZN,UA0866,2,2/21/23
DO7Z2A,9784558821,Amanda,Jimenez,OKC,SAV,UA0203,1,2/24/23
DO7Z2A,9784558821,Amanda,Jimenez,SAV,MLI,UA0919,2,2/21/23
8D7TP1,2119318382,Kristy,Thomas,PHX,ECP,UA0650,1,2/25/23
8D7TP1,2119318382,Kristy,Thomas,ECP,DCA,UA0766,2,2/21/23
MJFCCC,597040589,Timothy,Stewart,MFE,SNA,UA0690,1,2/25/23
MJFCCC,597040589,Timothy,Stewart,SNA,ONT,UA0074,2,2/21/23
B7SUKK,2896748309,Matthew,Vazquez,DSM,STL,UA0657,1,2/22/23
B7SUKK,2896748309,Matthew,Vazquez,STL,SEA,UA0709,2,2/21/23
IQH29Q,6197794691,Tyler,Murray,MCI,LAX,UA0743,1,2/22/23
IQH29Q,6197794691,Tyler,Murray,LAX,SAN,UA0458,2,2/21/23
R0ES4G,3262530522,Faith,Wyatt,SMF,RSW,UA0280,1,2/24/23
R0ES4G,3262530522,Faith,Wyatt,RSW,MLI,UA0232,2,2/21/23
RDNLEM,3104527981,Veronica,Turner,ECP,MHT,UA0272,1,2/23/23
RDNLEM,3104527981,Veronica,Turner,MHT,DSM,UA0979,2,2/21/23
YM3FHA,1937064057,Peter,Romero,ILM,OAK,UA0586,1,2/22/23
YM3FHA,1937064057,Peter,Romero,OAK,JFK,UA0493,2,2/21/23
LC50ZK,6920791754,Jared,Martinez,MCI,SAN,UA0661,1,2/21/23
LC50ZK,6920791754,Jared,Martinez,SAN,PSP,UA0088,2,2/21/23
DG8JZU,4028258459,Rachel,Mcgee,JAX,SAV,UA0130,1,2/21/23
DG8JZU,4028258459,Rachel,Mcgee,SAV,OAK,UA0187,2,2/21/23
TXM15B,7632237614,James,Frost,OMA,RDU,UA0567,1,2/25/23
TXM15B,7632237614,James,Frost,RDU,DTW,UA0137,2,2/21/23
G8P3RU,1140180526,Mary,Johnson,MCI,BMI,UA0641,1,2/24/23
G8P3RU,1140180526,Mary,Johnson,BMI,IND,UA0673,2,2/21/23
LN6ANI,4011616446,Marilyn,Boyd,ROC,JAC,UA0697,1,2/23/23
LN6ANI,4011616446,Marilyn,Boyd,JAC,JAX,UA0514,2,2/21/23
JYFCFY,317435078,Patrick,Morris,CMH,HNL,UA0502,1,2/24/23
JYFCFY,317435078,Patrick,Morris,HNL,BUF,UA0791,2,2/21/23
3A255K,1977719152,Diamond,Baker,TPA,DTW,UA0191,1,2/25/23
3A255K,1977719152,Diamond,Baker,DTW,SJC,UA0398,2,2/21/23
2BSHQR,4199773443,David,Martinez,TLH,MYR,UA0285,1,2/25/23
2BSHQR,4199773443,David,Martinez,MYR,SLC,UA0602,2,2/21/23
ITAQCI,1486661798,Kyle,Crawford,IAD,JAX,UA0844,1,2/24/23
ITAQCI,1486661798,Kyle,Crawford,JAX,TPA,UA0945,2,2/21/23
T4U7CL,7091549530,Sean,Norris,CLT,PDX,UA0858,1,2/23/23
T4U7CL,7091549530,Sean,Norris,PDX,SLC,UA0409,2,2/21/23
6BS47K,4078668074,Heather,Aguilar,TPA,FLL,UA0721,1,2/21/23
6BS47K,4078668074,Heather,Aguilar,FLL,IAD,UA0087,2,2/21/23
5JQWY5,3758203498,Eric,Conway,DSM,SAV,UA0904,1,2/25/23
5JQWY5,3758203498,Eric,Conway,SAV,JAN,UA0402,2,2/21/23
J2AXLR,9381496472,Samantha,Palmer,JAX,PIT,UA0581,1,2/25/23
J2AXLR,9381496472,Samantha,Palmer,PIT,TPA,UA0075,2,2/21/23
Q541XU,8633055980,Kevin,Lutz,MEM,TLH,UA0064,1,2/24/23
Q541XU,8633055980,Kevin,Lutz,TLH,AVL,UA0134,2,2/21/23
OFA9B6,3367634336,Juan,Miller,BOS,EWR,UA0918,1,2/22/23
OFA9B6,3367634336,Juan,Miller,EWR,ELP,UA0263,2,2/21/23
TLMY0U,298842942,Sean,Smith,MIA,PHL,UA0452,1,2/24/23
TLMY0U,298842942,Sean,Smith,PHL,HNL,UA0822,2,2/21/23
7NWKH8,2381407893,William,Daniels,BMI,AUS,UA0653,1,2/21/23
7NWKH8,2381407893,William,Daniels,AUS,PBI,UA0473,2,2/21/23
AOPXSA,349677978,Richard,Allison,GSP,BZN,UA0728,1,2/22/23
AOPXSA,349677978,Richard,Allison,BZN,SAV,UA0202,2,2/21/23
D8N7WD,6516094590,Devin,Hammond,SLC,MSY,UA0062,1,2/21/23
D8N7WD,6516094590,Devin,Hammond,MSY,RDU,UA0112,2,2/21/23
VPTS8S,5775142946,Tommy,Rodriguez,PBI,SAT,UA0019,1,2/24/23
VPTS8S,5775142946,Tommy,Rodriguez,SAT,HRL,UA0276,2,2/21/23
4D3EYG,4160609747,Kristin,Ward,BWI,MSY,UA0191,1,2/22/23
4D3EYG,4160609747,Kristin,Ward,MSY,BUF,UA0364,2,2/21/23
UMPVBK,1497466555,Katherine,Miller,SNA,PHX,UA0381,1,2/25/23
UMPVBK,1497466555,Katherine,Miller,PHX,BTV,UA0043,2,2/21/23
PKMCJH,239260138,Spencer,Holland,MEM,ROC,UA0471,1,2/25/23
PKMCJH,239260138,Spencer,Holland,ROC,MSP,UA0244,2,2/21/23
HEWCRU,7293962223,Heather,Garcia,BHM,SAT,UA0903,1,2/21/23
HEWCRU,7293962223,Heather,Garcia,SAT,FLL,UA0938,2,2/21/23
3WUBUJ,771636553,Theresa,Jones,PHL,MIA,UA0752,1,2/22/23
3WUBUJ,771636553,Theresa,Jones,MIA,EUG,UA0973,2,2/21/23
U1PZFY,9409821894,Robert,Gutierrez,MCI,MCO,UA0140,1,2/21/23
U1PZFY,9409821894,Robert,Gutierrez,MCO,MSP,UA0450,2,2/21/23
MHO4K0,313945617,Stephanie,Parker,DSM,CLE,UA0692,1,2/22/23
MHO4K0,313945617,Stephanie,Parker,CLE,SDF,UA0160,2,2/21/23
0O2BM6,6197126476,Mark,Brooks,LGB,ALB,UA0364,1,2/22/23
0O2BM6,6197126476,Mark,Brooks,ALB,FWA,UA0857,2,2/21/23
ST2YVL,4967033310,Jessica,Bell,HNL,YUM,UA0719,1,2/23/23
ST2YVL,4967033310,Jessica,Bell,YUM,AGS,UA0940,2,2/21/23
Q4VSEF,4499044229,Brittany,Rodriguez,GPT,ILM,UA0252,1,2/25/23
Q4VSEF,4499044229,Brittany,Rodriguez,ILM,HNL,UA0874,2,2/21/23
TPH4SC,3770975248,Robert,Vega,ORF,GRB,UA0520,1,2/24/23
TPH4SC,3770975248,Robert,Vega,GRB,SAT,UA0767,2,2/21/23
XIZ1B5,1380115373,Joseph,Collins,PSP,BZN,UA0775,1,2/23/23
XIZ1B5,1380115373,Joseph,Collins,BZN,BLI,UA0219,2,2/21/23
1E4C5P,7531155133,Kara,Mccormick,ACT,MDT,UA0912,1,2/22/23
1E4C5P,7531155133,Kara,Mccormick,MDT,JAN,UA0321,2,2/21/23
0N9QNS,4365503866,Mark,Murray,GPT,GSP,UA0427,1,2/23/23
0N9QNS,4365503866,Mark,Murray,GSP,DSM,UA0958,2,2/21/23
GTAIZY,4965227261,Tara,White,MDT,ORD,UA0668,1,2/21/23
GTAIZY,4965227261,Tara,White,ORD,ICT,UA0762,2,2/21/23
H8RTGI,6273641052,Anita,Moreno,MSP,FWA,UA0107,1,2/23/23
H8RTGI,6273641052,Anita,Moreno,FWA,HNL,UA0572,2,2/21/23
DYZLD9,7910742185,Marvin,Fisher,PSP,MEM,UA0740,1,2/23/23
DYZLD9,7910742185,Marvin,Fisher,MEM,BHM,UA0152,2,2/21/23
P7ING6,1944453854,Brian,Brown,PSP,ECP,UA0591,1,2/22/23
P7ING6,1944453854,Brian,Brown,ECP,ALB,UA0871,2,2/21/23
J5VB7Y,1313369816,Emily,Gomez,DEN,EWR,UA0127,1,2/23/23
J5VB7Y,1313369816,Emily,Gomez,EWR,MYR,UA0728,2,2/21/23
5QMYGN,8460120862,Zachary,Decker,ALB,BHM,UA0628,1,2/23/23
5QMYGN,8460120862,Zachary,Decker,BHM,LAX,UA0985,2,2/21/23
U0NFTY,8734020733,Tammy,Simpson,OAK,GRB,UA0124,1,2/25/23
U0NFTY,8734020733,Tammy,Simpson,GRB,DTW,UA0271,2,2/21/23
6C4CJA,3729031365,Erica,Taylor,OAK,SAV,UA0302,1,2/25/23
6C4CJA,3729031365,Erica,Taylor,SAV,DSM,UA0504,2,2/21/23
2PKB4M,7104171266,Zoe,Garcia,JAX,HRL,UA0878,1,2/22/23
2PKB4M,7104171266,Zoe,Garcia,HRL,OAK,UA0174,2,2/21/23
3OS7UF,5855755615,Ronnie,Huerta,RSW,SEA,UA0669,1,2/24/23
3OS7UF,5855755615,Ronnie,Huerta,SEA,SNA,UA0442,2,2/21/23
4YS82L,5279314792,Gregory,Wells,MIA,LAS,UA0768,1,2/25/23
4YS82L,5279314792,Gregory,Wells,LAS,BOS,UA0200,2,2/21/23
XWUBCI,8641940286,Melanie,Schwartz,CLT,JAN,UA0883,1,2/21/23
XWUBCI,8641940286,Melanie,Schwartz,JAN,SDF,UA0557,2,2/21/23
GH6P9I,80147900,Patrick,Dennis,FAR,MIA,UA0712,1,2/23/23
GH6P9I,80147900,Patrick,Dennis,MIA,AUS,UA0654,2,2/21/23
I0VAVM,513463982,Taylor,Tucker,BNA,EUG,UA0608,1,2/25/23
I0VAVM,513463982,Taylor,Tucker,EUG,BZN,UA0736,2,2/21/23
S36EQW,8140427138,Amanda,Mercado,OMA,TUL,UA0992,1,2/25/23
S36EQW,8140427138,Amanda,Mercado,TUL,CWA,UA0049,2,2/21/23
FM6FBM,6516490050,Robert,Lozano,MCI,BTV,UA0363,1,2/24/23
FM6FBM,6516490050,Robert,Lozano,BTV,DAL,UA0421,2,2/21/23
B31JXC,4607088604,John,Thompson,MSY,ALB,UA0503,1,2/21/23
B31JXC,4607088604,John,Thompson,ALB,DTW,UA0369,2,2/21/23
O3C0NY,9311453032,Ryan,Thompson,CMH,ALB,UA0291,1,2/25/23
O3C0NY,9311453032,Ryan,Thompson,ALB,OKC,UA0627,2,2/21/23
6ZAYT0,2721939735,Anna,Luna,JAX,BHM,UA0871,1,2/23/23
6ZAYT0,2721939735,Anna,Luna,BHM,CAE,UA0353,2,2/21/23
A96AIK,1575106124,Allen,Anderson,TLH,JAX,UA0290,1,2/21/23
A96AIK,1575106124,Allen,Anderson,JAX,MFE,UA0687,2,2/21/23
D1ME47,4460012078,Peter,Rice,ORF,ROC,UA0502,1,2/22/23
D1ME47,4460012078,Peter,Rice,ROC,OAK,UA0131,2,2/21/23
KYQVHH,637439740,Brandy,Ramirez,HSV,BMI,UA0068,1,2/21/23
KYQVHH,637439740,Brandy,Ramirez,BMI,FNT,UA0383,2,2/21/23
WOS8LF,3003235038,Lance,White,ICT,OMA,UA0386,1,2/24/23
WOS8LF,3003235038,Lance,White,OMA,PHX,UA0514,2,2/21/23
GR6Q00,573523213,Gary,Owens,BMI,SNA,UA0813,1,2/25/23
GR6Q00,573523213,Gary,Owens,SNA,SDF,UA0649,2,2/21/23
AB00TI,1575202103,Jill,Lee,PBI,BOS,UA0818,1,2/25/23
AB00TI,1575202103,Jill,Lee,BOS,OKC,UA0797,2,2/21/23
16SABS,5784493872,Hector,Arellano,OMA,RSW,UA0350,1,2/21/23
16SABS,5784493872,Hector,Arellano,RSW,ORD,UA0581,2,2/21/23
IU5Y0D,9518112689,Christine,Gutierrez,BMI,ATL,UA0759,1,2/25/23
IU5Y0D,9518112689,Christine,Gutierrez,ATL,SMF,UA0939,2,2/21/23
LS6P06,5240663313,Elizabeth,Bowman,BNA,PSP,UA0263,1,2/22/23
LS6P06,5240663313,Elizabeth,Bowman,PSP,ICT,UA0871,2,2/21/23
BRFXNZ,1765373243,Gregory,Ho,BNA,ORF,UA0345,1,2/21/23
BRFXNZ,1765373243,Gregory,Ho,ORF,DCA,UA0920,2,2/21/23
VNZNYW,7621340883,Karen,Williams,DAL,GRR,UA0174,1,2/24/23
VNZNYW,7621340883,Karen,Williams,GRR,SDF,UA0995,2,2/21/23
HAVOP6,4764568790,Melissa,Rogers,HRL,MSY,UA0451,1,2/23/23
HAVOP6,4764568790,Melissa,Rogers,MSY,PHX,UA0364,2,2/21/23
WVI37V,5496387383,Jason,Weiss,BUF,BZN,UA0406,1,2/25/23
WVI37V,5496387383,Jason,Weiss,BZN,CWA,UA0762,2,2/21/23
LW6RQO,1324307927,Isaiah,Davis,MEM,ICT,UA0107,1,2/22/23
LW6RQO,1324307927,Isaiah,Davis,ICT,RNO,UA0734,2,2/21/23
5LW2DS,4234247731,Wendy,Reed,ACT,AVL,UA0299,1,2/23/23
5LW2DS,4234247731,Wendy,Reed,AVL,MLI,UA0414,2,2/21/23
FJ01V6,8701973534,Rachel,Hoffman,DSM,RDU,UA0257,1,2/23/23
FJ01V6,8701973534,Rachel,Hoffman,RDU,CLT,UA0295,2,2/21/23
SVNG7O,7432260679,Miranda,Mcdowell,PBI,MYR,UA0975,1,2/22/23
SVNG7O,7432260679,Miranda,Mcdowell,MYR,GRR,UA0151,2,2/21/23
Z28COI,20394385,Becky,Cunningham,HRL,ORD,UA0835,1,2/24/23
Z28COI,20394385,Becky,Cunningham,ORD,PIT,UA0994,2,2/21/23
JAVUKQ,6052332179,Chelsea,Greene,FNT,ONT,UA0478,1,2/22/23
JAVUKQ,6052332179,Chelsea,Greene,ONT,MHT,UA0656,2,2/21/23
FW55MC,9597173620,Brian,Smith,GRB,MCO,UA0113,1,2/21/23
FW55MC,9597173620,Brian,Smith,MCO,CAE,UA0409,2,2/21/23
TA5Y8T,200856554,Emily,Gonzales,HSV,MYR,UA0710,1,2/25/23
TA5Y8T,200856554,Emily,Gonzales,MYR,MIA,UA0866,2,2/21/23
RZ8REG,6254231324,Patricia,Jackson,AVL,PBI,UA0477,1,2/23/23
RZ8REG,6254231324,Patricia,Jackson,PBI,SBN,UA0530,2,2/21/23
UB1EEM,8327441481,Tiffany,Vang,FAR,GRR,UA0681,1,2/23/23
UB1EEM,8327441481,Tiffany,Vang,GRR,FWA,UA0409,2,2/21/23
E531WF,3786401609,Natalie,Mooney,TLH,RIC,UA0241,1,2/24/23
E531WF,3786401609,Natalie,Mooney,RIC,FNT,UA0358,2,2/21/23
C71ZX1,7896857017,Douglas,Travis,AGS,SFO,UA0763,1,2/22/23
C71ZX1,7896857017,Douglas,Travis,SFO,DSM,UA0355,2,2/21/23
ML4KU5,185361436,Nicole,Schmidt,GSP,FNT,UA0936,1,2/23/23
ML4KU5,185361436,Nicole,Schmidt,FNT,PSP,UA0786,2,2/21/23
7G1DQ5,4722526093,Mark,Blair,SDF,LGB,UA0015,1,2/22/23
7G1DQ5,4722526093,Mark,Blair,LGB,SAN,UA0059,2,2/21/23
UK43TZ,5574185870,Jeremiah,Wright,TUL,BLI,UA0596,1,2/22/23
UK43TZ,5574185870,Jeremiah,Wright,BLI,SMF,UA0174,2,2/21/23
6I0LD9,4497605615,Benjamin,Moore,RIC,MIA,UA0146,1,2/24/23
6I0LD9,4497605615,Benjamin,Moore,MIA,SBN,UA0466,2,2/21/23
SQ3C9M,4592589055,David,Smith,ROC,MYR,UA0054,1,2/21/23
SQ3C9M,4592589055,David,Smith,MYR,PSP,UA0000,2,2/21/23
4MF8HY,8262563782,Brandon,Evans,ABQ,PHL,UA0253,1,2/21/23
4MF8HY,8262563782,Brandon,Evans,PHL,DEN,UA0537,2,2/21/23
E1XZZU,6235179437,Alexander,Cole,CMH,SFO,UA0433,1,2/23/23
E1XZZU,6235179437,Alexander,Cole,SFO,GRB,UA0767,2,2/21/23
JWFMKP,6241548406,Katherine,Jennings,PDX,PSP,UA0689,1,2/25/23
JWFMKP,6241548406,Katherine,Jennings,PSP,MYR,UA0190,2,2/21/23
004HF3,8278388451,Mark,Hunter,EVV,SMF,UA0141,1,2/23/23
004HF3,8278388451,Mark,Hunter,SMF,MYR,UA0168,2,2/21/23
A6MSD5,8308760728,Shannon,Powell,ACT,ROC,UA0589,1,2/24/23
A6MSD5,8308760728,Shannon,Powell,ROC,DTW,UA0252,2,2/21/23
28JYAO,5125778895,Wendy,Valentine,TLH,SJC,UA0506,1,2/25/23
28JYAO,5125778895,Wendy,Valentine,SJC,BOS,UA0357,2,2/21/23
O4O452,6784567216,Gregory,Martin,LGA,MFE,UA0656,1,2/21/23
O4O452,6784567216,Gregory,Martin,MFE,MDT,UA0184,2,2/21/23
RDDQS7,1592912189,Melissa,Miller,ONT,DEN,UA0721,1,2/23/23
RDDQS7,1592912189,Melissa,Miller,DEN,AGS,UA0517,2,2/21/23
RE1DR8,8488537685,Margaret,Arnold,PBI,SAV,UA0029,1,2/21/23
RE1DR8,8488537685,Margaret,Arnold,SAV,FNT,UA0495,2,2/21/23
U79J25,3684962057,Timothy,Hughes,SFO,OMA,UA0064,1,2/25/23
U79J25,3684962057,Timothy,Hughes,OMA,SAT,UA0365,2,2/21/23
4135XV,991048039,William,Henderson,SJC,ELP,UA0707,1,2/25/23
4135XV,991048039,William,Henderson,ELP,LAS,UA0695,2,2/21/23
WWIMZC,5338187627,Lindsey,Obrien,PBI,ICT,UA0872,1,2/25/23
WWIMZC,5338187627,Lindsey,Obrien,ICT,LAS,UA0033,2,2/21/23
HHP4K0,1675391010,Michael,Moreno,BWI,AUS,UA0231,1,2/21/23
HHP4K0,1675391010,Michael,Moreno,AUS,ILM,UA0185,2,2/21/23
FH6YD1,7893208774,Cody,Johnson,FLL,EUG,UA0177,1,2/24/23
FH6YD1,7893208774,Cody,Johnson,EUG,HNL,UA0957,2,2/21/23
7VH3CK,4976443053,Wesley,Decker,DFW,HSV,UA0080,1,2/22/23
7VH3CK,4976443053,Wesley,Decker,HSV,IND,UA0409,2,2/21/23
IKMU7S,3733922619,Brian,Colon,LAX,SAV,UA0798,1,2/23/23
IKMU7S,3733922619,Brian,Colon,SAV,YUM,UA0111,2,2/21/23
EIE3BR,4377423261,Teresa,Blankenship,MKE,CWA,UA0104,1,2/22/23
EIE3BR,4377423261,Teresa,Blankenship,CWA,JAN,UA0266,2,2/21/23
HZ2LZ5,6989911238,Shannon,Hoffman,OAK,DAL,UA0298,1,2/21/23
HZ2LZ5,6989911238,Shannon,Hoffman,DAL,GRB,UA0143,2,2/21/23
3GK5SL,8274233205,Joseph,Gonzalez,MEM,ECP,UA0385,1,2/21/23
3GK5SL,8274233205,Joseph,Gonzalez,ECP,MCO,UA0686,2,2/21/23
S50JNV,88018117,Daniel,Rodriguez,SAV,BZN,UA0355,1,2/24/23
S50JNV,88018117,Daniel,Rodriguez,BZN,HNL,UA0889,2,2/21/23
FQQ4EU,8814741462,Samantha,Willis,CLE,MFE,UA0659,1,2/21/23
FQQ4EU,8814741462,Samantha,Willis,MFE,MCO,UA0504,2,2/21/23
L2GCNC,3047357892,Sean,Rodriguez,MKE,JFK,UA0085,1,2/21/23
L2GCNC,3047357892,Sean,Rodriguez,JFK,PDX,UA0476,2,2/21/23
4YYRWJ,5894376299,Donald,Downs,OKC,YUM,UA0377,1,2/21/23
4YYRWJ,5894376299,Donald,Downs,YUM,ICT,UA0907,2,2/21/23
